Nome da Faixa,Cantor ou Compositor,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Genero_Avant-Garde,Genero_Blues,Genero_Children's,Genero_Classical,Genero_Comedy/Spoken,Genero_Country,Genero_Easy Listening,Genero_Electronic,Genero_Folk,Genero_Holiday,Genero_International,Genero_Jazz,Genero_Latin,Genero_New Age,Genero_Pop/Rock,Genero_R&B,Genero_Rap,Genero_Reggae,Genero_Religious,Genero_Stage & Screen,Genero_Vocal,Quadrante_Q1,Quadrante_Q2,Quadrante_Q3,Quadrante_Q4,target
Brother Harold Dee,Porter Wagoner,0.15620874038028126,0.15568513119533525,0.05527121171167244,3.234972677595628e-07,0.2,0.02003637465898757,0.8811405443768823,0.2,0.15390946502057615,0.16119761077649766,3,0.0843788437884379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Brother; Can You Spare a Dime?,Bing Crosby,0.000984264094751401,0.42040816326530606,0.32011788401677577,1.9278688524590163e-06,0.3111111111111111,0.06517126401939981,0.9150250321293616,0.4,0.0663374485596708,0.2998425511708695,8,0.31340713407134074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Quadrante_Q3
Buggy Jail House Blues,Lillie Mae,0.21328937813405519,0.1594752186588921,0.07706929173678381,9.245901639344262e-07,0.24444444444444446,0.06365565322825098,0.9219592196881056,0.2,0.02633744855967079,0.09994251868142855,4,0.10971709717097172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Bulldog Down in Sunny Tennessee,Charlie Poole,0.41830037098253314,0.3784256559766763,0.16840324704200052,1.1366120218579236e-06,0.22222222222222224,0.05183388905729008,0.7717952160819443,0.4,0.068641975308642,0.4182340739259741,8,0.4442804428044281,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Bumpy Weather Over Newark,Raymond Scott,0.9999999999999999,0.8556851311953351,0.6577701436057511,1.0,0.7777777777777778,1.0,0.46641282872652645,0.0,1.0,0.5345325269287482,20,0.7896678966789669,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,Quadrante_Q3
Busy Port,Les Baxter,0.17973816357649341,0.117201166180758,0.045026114099870077,0.10469945355191256,0.044444444444444446,0.09851470142467413,0.8374254311088947,0.2,0.03135802469135803,0.1919001324569515,4,0.13382533825338255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Can You Stand the Rain,New Edition,0.4431369843563127,0.5370262390670554,0.23968296872411474,0.0015409836065573771,0.5333333333333333,0.12367384055774473,0.5696967371914143,0.6000000000000001,0.0871604938271605,0.5372716367180667,12,0.5409594095940959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Candela,Don Omar,0.11546797984609915,0.9999999999999999,1.0,0.0005453551912568305,0.888888888888889,0.501364049712034,0.8888899545393514,0.0,0.3411522633744856,1.0,20,1.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,Quadrante_Q2
Cao Cao Maní Picao,Tito Puente,0.2771238318052603,0.39125364431486875,0.34017211763987826,4.183606557377049e-05,0.0,0.11003334343740526,0.8767383423167668,0.4,0.19259259259259265,0.22456451653212708,8,0.40639606396063965,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Care,Youth Brigade,4.814817154039708e-07,0.078134110787172,0.1886754614653541,0.18316939890710382,0.24444444444444446,0.06304940891179145,0.8824640822511653,0.0,0.06872427983539096,0.1772149051558244,4,0.06445264452644528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Carnal Tomb,Dismember,4.565797425213128e-05,0.1399416909620991,0.6483969691949533,0.520655737704918,0.06666666666666667,0.37011215519854496,0.933986150806591,0.6000000000000001,0.6000000000000001,0.3601791917626771,12,0.05845018450184503,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Cause of Death,Obituary,4.764708197232958e-06,0.08279883381924197,0.21156344549172104,0.001648087431693989,0.2,0.030312215822976656,0.9304567164751694,0.0,0.11275720164609056,0.17589033564091672,4,0.015375153751537517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Certain Gift,The Walkabouts,0.03747229925124778,0.13498542274052477,0.06137467411870362,0.11431693989071039,0.08888888888888889,0.011761139739314941,0.8449734333339728,0.2,0.02790123456790124,0.15360007997400846,4,0.09987699876998772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Chico and the Man,José Feliciano,0.3124179665995785,0.40699708454810485,0.2891646103811176,0.0,0.4,0.07911488329796906,0.8556768265781751,0.4,0.08098765432098767,0.21777422337740238,8,0.4432964329643297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Quadrante_Q1
Choppa Style,Choppa,0.05337644641165044,0.2527696793002915,0.19238113506962304,9.74863387978142e-07,0.13333333333333333,0.06517126401939981,0.9678514568507472,0.0,0.16543209876543213,0.12495688901107142,4,0.12373923739237394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Quadrante_Q1
Chosen Race,Samael,2.193900848017188e-06,0.117201166180758,0.2074218102869499,0.03825136612021857,0.06666666666666667,0.0860866929372537,0.9425507835727851,0.2,0.055720164609053505,0.15780496338689926,4,0.028044280442804433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Christmas Time (Greensleeves),Alvin & the Chipmunks,0.37952039571470203,0.14810495626822157,0.08644246614758172,0.005551912568306011,0.17777777777777778,0.08578357077902393,0.8167379586826004,0.0,0.051851851851851864,0.4430510084222628,8,0.23616236162361626,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Château Rouge,Fennesz,0.5705880266691283,0.0988338192419825,0.20960161828946106,0.6354098360655738,0.06666666666666667,0.08911791451955137,0.5480022250781655,0.6000000000000001,0.09530864197530867,0.6543348411766176,9,0.18597785977859782,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Cold Days Of February,Robin Williamson,0.19934601624000356,0.18717201166180755,0.003914935172510004,0.0,0.06666666666666667,0.03667778114580175,0.7949667197360598,0.2,0.38353909465020586,0.09839302226776298,5,0.03468634686346864,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Cold; Cold Feeling,Albert Collins,1.2716781777434286e-05,0.13148688046647228,0.17603257505078948,0.0,0.044444444444444446,0.07547741739921188,0.9532925402336333,0.0,0.030288065843621405,0.18490740509334466,4,0.15202952029520297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Come Together,Third Day,0.12287539085231407,0.13556851311953352,0.06050275091769916,1.6786885245901636e-06,0.17777777777777778,0.030918460139436194,0.9133945869219113,0.2,0.025102880658436216,0.1643565841101642,4,0.05190651906519066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Quadrante_Q1
Come to Rest,Blindside,0.0008631311382968275,0.5667638483965014,0.7273060188858564,0.00029989071038251364,0.4444444444444445,0.10857835707790238,0.7351773348934456,0.8,0.21234567901234572,0.6292554919651113,16,0.07134071340713408,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Quadrante_Q2
Comfort Zone; Pt. 1,Steven Halpern,0.6228756337718221,0.16005830903790083,0.022770274394231352,0.5691803278688524,0.6,0.07020309184601393,0.1020562791322196,0.6000000000000001,0.09308641975308643,0.5113450628545723,3,0.17416974169741697,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Common Thread,Bobby McFerrin,0.41350734033145287,0.07288629737609328,0.03648126673002642,0.05508196721311475,0.044444444444444446,0.052985753258563195,0.6252277827863351,0.4,0.055308641975308645,0.13386649338964837,8,0.02671586715867159,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Common Threads,Bobby McFerrin,0.41350734033145287,0.07288629737609328,0.03648126673002642,0.05508196721311475,0.044444444444444446,0.052985753258563195,0.6252277827863351,0.4,0.055308641975308645,0.13386649338964837,8,0.02671586715867159,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Como Ayer,Gipsy Kings,0.3503264817490314,0.3690962099125364,0.23946498792386364,0.0003785792349726776,0.0,0.07790239466505001,0.8367444804634301,0.4,0.06189300411522635,0.21894884162647144,8,0.36309963099631,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Composition 101,Anthony Braxton,0.21220005298608238,0.1408163265306122,0.017538735188204622,0.052896174863387976,0.15555555555555556,0.037587147620491056,0.818704083785702,0.0,0.06625514403292182,0.17020843225951568,5,0.054612546125461264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Confissao,Madredeus,0.4222219415152352,0.19650145772594751,0.0003444096643967598,2.496174863387978e-05,0.17777777777777778,0.04946953622309791,0.5259048970901349,0.0,0.07193415637860084,0.243670806987729,8,0.09692496924969252,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Conga,Miami Sound Machine,0.10980348907664067,0.6900874635568512,0.4273644377403238,0.02681967213114754,0.13333333333333333,0.02191573204001212,0.5799685419983505,0.6000000000000001,0.11703703703703705,0.45823982205783126,12,0.6383763837638377,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Cool Drink of Water,Brooks & Dunn,0.023964667416385258,0.19650145772594751,0.19695873187489643,1.7486338797814206e-06,0.044444444444444446,0.012943316156411035,0.917902288377803,0.0,0.02395061728395062,0.14023067503061507,4,0.21623616236162363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Cool; Cool Water (Instrumental Insert),The Beach Boys,0.14226537848622964,0.2192419825072886,0.1400657430093557,0.00029726775956284154,0.11111111111111112,0.025462261291300393,0.942426102468686,0.0,0.09876543209876544,0.16868642691125385,4,0.13087330873308736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Cover to Cover,Billy Ray Cyrus,0.3150323469547132,0.41049562682215734,0.1601199766324582,0.0,0.3111111111111111,0.08032737193088813,0.8046534824391461,0.4,0.04213991769547326,0.26248969085047363,8,0.09692496924969252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Cranked up Really High,Slaughter & the Dogs,1.0037041913421236e-05,0.04110787172011661,0.16382565023672713,0.005333333333333333,0.24444444444444446,0.08487420430433464,0.9269272821437479,0.0,0.03893004115226338,0.2276397670757004,4,0.18794587945879462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Crazy Rhythm,Stan Kenton,0.294988764232014,0.2542274052478134,0.17581459425053836,2.321311475409836e-05,0.22222222222222224,0.06941497423461654,0.7658872499184778,0.4,0.10683127572016463,0.23904231124884415,8,0.2952029520295203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,Quadrante_Q1
Creation,Peter Tosh,0.03246140357057298,0.05481049562682215,0.14704112861739135,0.00253551912568306,0.0,0.028190360715368297,0.9040914583852839,0.2,0.13086419753086423,0.10058605953065256,4,0.07626076260762608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Quadrante_Q4
Crime Story,MC Hammer,0.0001916711170864033,0.5067055393586005,0.20676786788619653,0.0011890710382513661,0.044444444444444446,0.1488329796908154,0.7641800778777359,0.4,0.09382716049382718,0.2952590408117362,8,0.0944649446494465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,Quadrante_Q2
Crippled Inside,John Lennon,0.08409541558448295,0.3177842565597667,0.26344287595148613,0.03055737704918033,0.0,0.040254622612913,0.8267508104271768,0.4,0.060740740740740755,0.4139079799065304,8,0.3350553505535056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Crystal Suite,Steven Halpern,0.6457514618792505,0.15306122448979587,0.00035312889640680455,0.6340983606557377,0.4666666666666667,0.2809942406789936,0.0,0.6000000000000001,0.12617283950617286,0.2815897333366656,9,0.025682656826568267,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Cuban Carnival,Stan Kenton,0.13311504724325826,0.13702623906705536,0.14878497501940025,0.05639344262295082,0.17777777777777778,0.017308275234919672,0.9277137321849885,0.2,0.16790123456790126,0.17179791567740485,4,0.10873308733087332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Cuidado,Vicentico,0.11982528043799029,0.40174927113702613,0.28611287917760203,6.775956284153006e-05,0.044444444444444446,0.05425886632312822,0.8228569236376193,0.4,0.07308641975308644,0.2151850648539225,8,0.4742927429274293,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Cursum Perficio,Enya,0.5797383579120998,0.29912536443148685,0.0626607608401852,0.4419672131147541,0.0,0.11730827523491967,0.4488232021943874,0.0,0.09506172839506173,0.5241921375552946,12,0.036236162361623615,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Danke Schoen,Wayne Newton,0.34989075168984235,0.22740524781341107,0.19892055907715644,0.0,0.4,0.05547135495604728,0.8394299196286422,0.0,0.0748971193415638,0.3682178292055083,8,0.3414514145141452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Quadrante_Q4
Dark Eyes,Gene Krupa,0.3394332302693036,0.3626822157434402,0.22682210150929902,0.3707103825136612,0.17777777777777778,0.044983328281297356,0.8170640477240904,0.4,0.14617283950617288,0.23490365631169874,8,0.23419434194341945,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Dawn,Steven Halpern,0.6457514618792505,0.26413994169096205,0.01989292783091665,0.5659016393442623,0.6,0.08729918157017276,0.2775401377246658,0.6000000000000001,0.1412345679012346,0.2651475770374629,12,0.07822878228782289,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Dead Men Don't Rape,7 Year Bitch,1.4814822012429867e-06,0.10174927113702621,0.15292661022417142,0.002076502732240437,0.2,0.03819339193695059,0.8881802313314024,0.0,0.027654320987654323,0.14317971659210757,3,0.17416974169741697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Dead and Gone,Motörhead,0.1657948016824418,0.1565597667638484,0.15488843742643144,4.174863387978142e-05,0.17777777777777778,0.017005153076689906,0.9539926725874207,0.0,0.026502057613168727,0.12826081523504862,4,0.15055350553505537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Death Letter Blues,Ida Cox,0.4339866531133413,0.2787172011661807,0.06159265491895473,0.13333333333333333,0.22222222222222224,0.1858138829948469,0.7448065524715632,0.0,0.06567901234567902,0.32253017769225006,8,0.23567035670356706,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Death Letter Blues; Pt. 2,Lead Belly,0.37690601535956736,0.4682215743440233,0.12393516379077328,0.02592349726775956,0.3111111111111111,0.04413458623825401,0.710778201906662,0.0,0.10353909465020578,0.28911853647564545,8,0.4255842558425585,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Deeper and Deeper [Shep's Fierce Deeper Dub],Madonna,0.0048796908239020775,0.4472303206997084,0.32316961522029136,0.3344262295081967,0.3111111111111111,0.024734768111548948,0.8088734582701936,0.4,0.06995884773662553,0.29954764701472025,8,0.3340713407134072,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Desert Rain,Iced Earth,0.00038077796277447863,0.08658892128279881,0.17581459425053836,0.06142076502732241,0.17777777777777778,0.025159139133070628,0.8617478372623867,0.2,0.2880658436213992,0.17959413190713022,4,0.03985239852398525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Detroit Blues,Blind James Campbell,0.5339867016972428,0.5868804664723031,0.21941075430076115,1.3114754098360655e-06,0.4,0.08202485601697482,0.7211842786718586,0.6000000000000001,0.09827160493827163,0.3288506235473471,12,0.5653136531365315,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Di Que No,Pedro Infante,0.5771239775569651,0.5965014577259475,0.1415916086111135,1.8163934426229507e-05,0.33333333333333337,0.06392846317065776,0.651928720771872,0.6000000000000001,0.10271604938271606,0.4373516107265139,15,0.418450184501845,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Dime Que Me Quieres (Bring a Little Lovin),Ricky Martin,0.010892765640711849,0.4349854227405247,0.2577753751449572,5.420765027322404e-06,0.044444444444444446,0.018672324946953624,0.699921354995876,0.4,0.0760493827160494,0.28470996925999054,8,0.4393603936039361,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Ding-Dong! The Witch Is Dead,Bud Shank,0.29803887464633777,0.3787172011661807,0.22071863910226783,0.25114754098360653,0.0,0.08329796908153983,0.7266510655438974,0.6000000000000001,0.12197530864197532,0.7188326293954466,9,0.1867158671586716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,Quadrante_Q4
Disappear Without a Trace,Scrawl,0.0034635681315374586,0.10874635568513118,0.053091403709161294,0.03256830601092896,0.044444444444444446,0.02455289481661109,0.8213703412425911,0.2,0.02378600823045268,0.1715105090845475,4,0.036408364083640836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Discharged Reason,Nuclear Assault,0.0001714096693341095,0.09795918367346938,0.21505113829573888,0.0005683060109289617,0.17777777777777778,0.0077902394665050004,0.9464254886540197,0.2,0.09135802469135804,0.13883487866443406,4,0.011168511685116853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Divorce Song,Liz Phair,0.012657472380427758,0.18513119533527694,0.17385276704827837,0.0,0.022222222222222223,0.05153076689906032,0.9607158613546124,0.2,0.022057613168724285,0.15043110988928599,4,0.1830258302583026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Do What You Do,Scarface,0.05381217647083955,0.21137026239067053,0.06617025172422812,1.9890710382513662e-05,0.22222222222222224,0.028190360715368297,0.8653348167187771,0.0,0.3004115226337449,0.0986704321095644,4,0.11389913899138993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Quadrante_Q3
Do You Know the Way to San Jose?,Burt Bacharach,0.34967288666024776,0.49679300291545175,0.4293262649425838,0.0,0.33333333333333337,0.6620187935738102,0.7866994034488712,0.6000000000000001,0.29629629629629634,0.284982380726264,12,0.33874538745387456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Do You Remember (Theme Song),Blind James Campbell,0.601306995841961,0.5737609329446063,0.1350521846035801,0.0,0.7333333333333334,0.08448014549863594,0.7670477432720159,0.6000000000000001,0.10345679012345681,0.2921538000149952,12,0.3911439114391145,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Dolores,Miles Davis,0.009236991415793216,0.11895043731778424,0.10497083416892639,5.9890710382513655e-05,0.15555555555555556,0.105183388905729,0.8855427464369978,0.0,0.03366255144032922,0.17298378027141179,4,0.13948339483394834,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Donde Estabas Tu,Tito Puente,0.2971674145279596,0.3376093294460641,0.29613999598915325,2.7103825136612023e-05,0.22222222222222224,0.024613519248257047,0.8987973068881516,0.0,0.0554732510288066,0.37077199910029246,8,0.4349323493234933,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Dreamland,Bob Marley,0.17603445807338597,0.10991253644314868,0.06965794452824595,5.704918032786885e-05,0.0,0.028796605031827828,0.8783879692325399,0.2,0.11851851851851852,0.25051983105490716,4,0.11193111931119312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Quadrante_Q4
Dreams,Fleetwood Mac,0.014030022066873466,0.24139941690962094,0.10562477656967974,0.0009355191256830601,0.0,0.03243407093058503,0.9130684978804213,0.2,0.022716049382716052,0.1501399545147827,4,0.19409594095940963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Dressed for Sick Sex,Quasimodo Jones,0.09629585724177814,0.16005830903790086,0.21352527269398108,1.0907103825136611e-05,0.2,0.11094270991209457,0.9489191107360022,0.2,0.35308641975308647,0.12659510659035814,3,0.05067650676506765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Drunken Poet's Dream,Hayes Carll,0.20827848245338038,0.30379008746355685,0.222898447104779,5.989071038251366e-06,0.4,0.06274628675356168,0.8736692689850959,0.4,0.04757201646090536,0.3448804138654938,8,0.2509225092250923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Duas Lágrimas de Orvalho,Mariza,0.40784284956199446,0.35335276967930024,0.027500457759680522,5.726775956284153e-06,0.0,0.056077599272506815,0.7915523756545759,0.0,0.10913580246913582,0.21009421937870193,8,0.16039360393603938,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Dude,Beenie Man,0.026796912801114497,0.17959183673469384,0.15314459102442254,0.0,0.11111111111111112,0.03243407093058503,0.9389062589914259,0.2,0.217283950617284,0.11738435008622199,4,0.23247232472324725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Quadrante_Q1
Dudes,Steel Pulse,0.012613899374508847,0.15685131195335275,0.1777764214527984,9.114754098360656e-05,0.13333333333333333,0.039405880569869656,0.9124834557765715,0.0,0.09300411522633746,0.2526141504011197,4,0.1822878228782288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Quadrante_Q1
Dynamite,Taio Cruz,0.000722826059237933,0.21982507288629735,0.17363478624802725,0.0,0.08888888888888889,0.0036071536829342214,0.9760516371588055,0.2,0.07020576131687244,0.14991127883437885,4,0.20123001230012302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Early Mornin',Britney Spears,0.0030496245753078004,0.20962099125364428,0.144425359014378,0.012655737704918032,0.08888888888888889,0.022976659593816305,0.9565917940651796,0.0,0.06823045267489714,0.11866768300302404,4,0.16678966789667898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Earth by Invitation Only,Crucifucks,0.0005376407840825597,0.11311953352769678,0.20219027108092316,0.06273224043715846,0.08888888888888889,0.017975143983025153,0.9369305430341627,0.0,0.0465843621399177,0.10845475220553322,4,0.11414514145141454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Eastern Standard Time,The Skatalites,0.13464010245042016,0.23790087463556847,0.11238218137746427,0.08983606557377048,0.0,0.014277053652622005,0.9112174630272574,0.2,0.048230452674897124,0.1571026916252218,4,0.23345633456334564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Quadrante_Q1
Ecclesiastes,Stevie Wonder,0.3339866045294396,0.09708454810495626,0.07815919573803938,0.5836065573770491,0.0,0.10093967869051225,0.4330846105154126,0.0,0.09506172839506173,0.6411203858745907,9,0.0915129151291513,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,Quadrante_Q3
Ecstasy,Tito Puente,0.09106709653150878,0.28804664723032064,0.19586882787364085,0.3484153005464481,0.4444444444444445,0.028008487420430432,0.7731571173728733,0.4,0.06156378600823047,0.3031589733336666,8,0.43640836408364087,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
